Transaction_ID,Date,Customer_ID,Product_Category,Product_Name,Price,Quantity,Payment_Status,Return_ID,Original_Tx_ID,Return_Date,Refund_Amount,Status,Price_Clean,Issue_Final
100626,04/12/2023,C0001,Electronics,Tablet A,"503,52 EUR",1,Failed,,,,,,50352.0,Nav sūdzību
100651,2023-12-05,C0002,Electronics ,Smartphone Z,966.41,1,Paid,,,,,,966.41,Nav sūdzību
100129,20/11/2023,C0051,Smart Home,NordLock Pro,$247.01,1,Paid,,,,,,247.01,Nav sūdzību
100678,2023-12-05,C0033, Smart Home ,NordLock Pro,229.79,1,Paid,,,,,,229.79,Nav sūdzību
101133,14/12/2023,C0042,Electronics,TV Pro,1610.06,1,Paid,,,,,,1610.06,Nav sūdzību
100169,2023-11-22,C0006,Electronics,NoiseCancel Headphones,"333,41 EUR",1,Paid,,,,,,33341.0,Nav sūdzību
100287,25/11/2023,C0072, Accessories,Charger,$17.47,1,Paid,,,,,,17.47,Nav sūdzību
100383,2023-11-28,C0237,Smart Home,NordLock Pro,$208.61,2,Paid,,,,,,208.61,Nav sūdzību
100940,2023-12-11,C0002,Electronics,TV Pro,"1 465,79 EUR",1,Paid,,,,,,146579.0,Nav sūdzību
100924,2023-12-10,C0087, Accessories,Accessory Bundle,"77,62 EUR",2,Paid,,,,,,7762.0,Nav sūdzību
101102,14/12/2023,C0002,Electronics,NoiseCancel Headphones,"227,69 EUR",1,Paid,,,,,,22769.0,Nav sūdzību
100857,2023-12-09,C0001, Electronics ,NoiseCancel Headphones,150.30,1,Paid,,,,,,150.3,Nav sūdzību
101086,2023-12-14,C0007, Smart Home ,NordLock Pro,220.54,1,Paid,,,,,,220.54,Nav sūdzību
100536,2023-12-02,C0001,Accessories,USB-C Cable,14,1,Paid,,,,,,14.0,Nav sūdzību
100015,15/11/2023,C0013,Accessories,Laptop Sleeve,"28,15 EUR",1,Paid,,,,,,2815.0,Nav sūdzību
100420,2023-11-29,C0001,Accessories,Phone Case,"18,25 EUR",4,Paid,,,,,,1825.0,Nav sūdzību
100189,22/11/2023,C0001,Electronics,Laptop X,1507.54,2,Paid,,,,,,1507.54,Nav sūdzību
101107,14/12/2023,C0003,Electronics,NoiseCancel Headphones,183.96,1,Paid,,,,,,183.96,Nav sūdzību
101024,2023-12-12,C0003,Smart Home,NordLock Pro,226.20,1,Paid,,,,,,226.2,Nav sūdzību
100437,2023-11-30,C0008,Electronics,Tablet A,$355.20,1,Paid,,,,,,355.2,Nav sūdzību
101025,12/12/2023,C0120,Accessories,Charger,29,1,Paid,,,,,,29.0,Nav sūdzību
100769,07/12/2023,C0050,Electronics,NoiseCancel Headphones,"282,69 EUR",1,Paid,,,,,,28269.0,Nav sūdzību
100375,2023-11-28,C0009, Accessories,Phone Case,"35,08 EUR",3,Paid,,,,,,3508.0,Nav sūdzību
100373,2023-11-28,C0024,Accessories,USB-C Cable,$17.66,1,Paid,,,,,,17.66,Nav sūdzību
100591,2023-12-03,C0017, Smart Home ,NordLock Pro,"239,52 EUR",1,Paid,,,,,,23952.0,Nav sūdzību
100675,05/12/2023,C0002,Accessories,Charger,46.60,1,Paid,,,,,,46.6,Nav sūdzību
100417,2023-11-29,C0078,Accessories,Screen Protector,"6,53 EUR",1,Paid,,,,,,653.0,Nav sūdzību
100195,23/11/2023,C0037,Smart Home,NordLock Pro,"181,85 EUR",1,Paid,,,,,,18185.0,Nav sūdzību
100450,30/11/2023,C0002, Accessories,Screen Protector,11.57,2,Paid,,,,,,11.57,Nav sūdzību
100810,08/12/2023,C0002,Smart Home,NordLock Pro,180.92,1,Paid,,,,,,180.92,Nav sūdzību
100775,2023-12-07,C0001, Accessories,USB-C Cable,"13,71 EUR",1,Paid,,,,,,1371.0,Nav sūdzību
100962,2023-12-11,C0006, Smart Home ,NordLock Pro,190.08,1,Paid,,,,,,190.08,Nav sūdzību
101039,2023-12-12,C0001,Smart Home,NordLock Pro,"219,18 EUR",1,Paid,,,,,,21918.0,Nav sūdzību
100408,29/11/2023,C0005,Accessories,Laptop Sleeve,44.52,3,Paid,,,,,,44.52,Nav sūdzību
100397,29/11/2023,C0007,Smart Home,NordLock Pro,199.29,1,Pending,,,,,,199.29,Nav sūdzību
100615,04/12/2023,C0011,Electronics ,NoiseCancel Headphones,$262.06,1,Paid,,,,,,262.06,Nav sūdzību
100963,2023-12-11,C0024,Smart Home,NordLock Pro,206,1,Paid,,,,,,206.0,Nav sūdzību
100749,07/12/2023,C0256, Accessories ,Phone Case,"14,51 EUR",4,Paid,,,,,,1451.0,Nav sūdzību
100863,09/12/2023,C0011,Smart Home,NordLock Pro,"192,18 EUR",1,Paid,,,,,,19218.0,Nav sūdzību
100193,23/11/2023,C0010,Electronics,Tablet A,"752,45 EUR",1,Paid,,,,,,75245.0,Nav sūdzību
100150,2023-11-21,C0002, Electronics ,NoiseCancel Headphones,"227,04 EUR",1,Paid,,,,,,22704.0,Nav sūdzību
100688,05/12/2023,C0006,Electronics,Tablet A,"644,02 EUR",1,Paid,,,,,,64402.0,Nav sūdzību
100791,2023-12-07,C0002,Electronics ,Tablet A,$636.80,1,Paid,,,,,,636.8,Nav sūdzību
100740,07/12/2023,C0047,Electronics,Smartphone Z,712.48,1,Paid,,,,,,712.48,Nav sūdzību
100300,2023-11-26,C0009, Accessories ,Phone Case,"18,67 EUR",3,Paid,,,,,,1867.0,Nav sūdzību
100708,2023-12-06,C0003,Electronics ,Tablet A,"612,79 EUR",1,Paid,,,,,,61279.0,Nav sūdzību
100950,2023-12-11,C0258,Electronics,NoiseCancel Headphones,"200,27 EUR",1,Paid,,,,,,20027.0,Nav sūdzību
100241,2023-11-24,C0065,Smart Home,NordPlug,32.73,1,Paid,,,,,,32.73,Nav sūdzību
100200,2023-11-23,C0063,Electronics,Tablet A,714.86,1,Paid,,,,,,714.86,Nav sūdzību
100046,2023-11-17,C0009,Electronics,TV Pro,$1312.23,1,Paid,,,,,,1312.23,Nav sūdzību
100713,2023-12-06,C0030, Smart Home ,NordLock Pro,239,1,Paid,,,,,,239.0,Nav sūdzību
100588,2023-12-03,C0016, Accessories ,Wireless Mouse,40,1,Paid,,,,,,40.0,Nav sūdzību
100138,20/11/2023,C0001, Accessories,Wireless Mouse,"59,52 EUR",1,Paid,,,,,,5952.0,Nav sūdzību
101099,2023-12-14,C0008,Electronics,Laptop X,1431.88,1,Pending,,,,,,1431.88,Nav sūdzību
100534,2023-12-02,C0018,Accessories,Screen Protector,$14.10,1,Paid,,,,,,14.1,Nav sūdzību
100661,2023-12-05,C0029,Smart Home,NordLock Pro,247,2,Paid,,,,,,247.0,Nav sūdzību
100781,2023-12-07,C0003,Accessories,Charger,$36.62,2,Paid,,,,,,36.62,Nav sūdzību
100665,2023-12-05,C0004,Accessories,Screen Protector,"5,76 EUR",1,Paid,,,,,,576.0,Nav sūdzību
101120,2023-12-14,C0001,Smart Home,NordLock Pro,226,1,Paid,,,,,,226.0,Nav sūdzību
100382,28/11/2023,C0147, Accessories,Charger,"39,53 EUR",2,Paid,,,,,,3953.0,Nav sūdzību
100642,2023-12-04,C0022, Accessories,Phone Case,"19,39 EUR",3,Paid,,,,,,1939.0,Nav sūdzību
101182,2023-11-30,C0303,Accessories,Wireless Mouse,23,1,Paid,,,,,,23.0,Nav sūdzību
100449,2023-11-30,C0003,Smart Home,NordLock Pro,239.22,1,Paid,,,,,,239.22,Nav sūdzību
100511,2023-12-01,C0001,Accessories,Laptop Sleeve,"42,01 EUR",2,Paid,,,,,,4201.0,Nav sūdzību
100424,2023-11-29,C0006,Accessories,USB-C Cable,"8,80 EUR",1,Paid,,,,,,880.0,Nav sūdzību
100007,15/11/2023,C0003,Accessories,Phone Case,28.53,1,Paid,,,,,,28.53,Nav sūdzību
100098,2023-11-19,C0019,Electronics,TV Pro,$1266.38,1,Paid,,,,,,1266.38,Nav sūdzību
100411,2023-11-29,C0065, Electronics ,Tablet A,"440,32 EUR",1,Pending,,,,,,44032.0,Nav sūdzību
100159,2023-11-21,C0012,Electronics,Tablet A,"394,06 EUR",1,Paid,,,,,,39406.0,Nav sūdzību
100919,2023-12-10,C0001,Electronics ,TV Pro,"970,60 EUR",1,Paid,,,,,,97060.0,Nav sūdzību
100653,2023-12-05,C0020,Accessories,Screen Protector,9.37,2,Paid,,,,,,9.37,Nav sūdzību
100033,2023-11-16,C0007,Electronics,Tablet A,615,1,Paid,,,,,,615.0,Nav sūdzību
100799,2023-12-08,C0011,Smart Home,NordPlug,"24,63 EUR",1,Paid,,,,,,2463.0,Nav sūdzību
100760,2023-12-07,C0002,Electronics ,Tablet A,"520,14 EUR",1,Paid,,,,,,52014.0,Nav sūdzību
100522,2023-12-02,C0003,Accessories,Charger,"39,36 EUR",1,Paid,,,,,,3936.0,Nav sūdzību
100335,2023-11-27,C0040,Electronics,Smartphone Z,1004.81,1,Paid,,,,,,1004.81,Nav sūdzību
100491,01/12/2023,C0001,Accessories,Accessory Bundle,45.49,2,Paid,,,,,,45.49,Nav sūdzību
100259,2023-11-24,C0013,Electronics,Smartphone Z,718.54,1,Paid,,,,,,718.54,Nav sūdzību
100172,2023-11-22,C0007, Accessories,Laptop Sleeve,39.84,1,Paid,,,,,,39.84,Nav sūdzību
101108,2023-12-14,C0024, Accessories,Laptop Sleeve,"19,89 EUR",4,Pending,,,,,,1989.0,Nav sūdzību
100548,2023-12-02,C0001, Electronics ,TV Pro,"1184,65 EUR",1,Paid,,,,,,118465.0,Nav sūdzību
100237,2023-11-24,C0301, Accessories ,Laptop Sleeve,38.99,1,Paid,,,,,,38.99,Nav sūdzību
100385,2023-11-28,C0015,Accessories,Laptop Sleeve,"24,00 EUR",3,Paid,,,,,,2400.0,Nav sūdzību
100659,2023-12-05,C0008,Accessories,Charger,"40,01 EUR",1,Paid,,,,,,4001.0,Nav sūdzību
100024,2023-11-16,C0002, Accessories,Charger,"25,01 EUR",1,Paid,,,,,,2501.0,Nav sūdzību
100809,2023-12-08,C0158, Electronics ,Laptop X,"1 730,99 EUR",1,Paid,,,,,,173099.0,Nav sūdzību
101012,2023-12-12,C0001,Electronics,Laptop X,"1535,84 EUR",1,Failed,,,,,,153584.0,Nav sūdzību
100885,09/12/2023,C0010, Electronics ,TV Pro,"947,14 EUR",1,Paid,,,,,,94714.0,Nav sūdzību
100546,02/12/2023,C0079,Accessories,USB-C Cable,"9,98 EUR",1,Paid,,,,,,998.0,Nav sūdzību
100641,04/12/2023,C0015,Accessories,Laptop Sleeve,33.86,3,Paid,,,,,,33.86,Nav sūdzību
100478,2023-11-30,C0003,Electronics,TV Pro,"1393,62 EUR",1,Paid,,,,,,139362.0,Nav sūdzību
101178,2023-12-13,C0001, Accessories ,Charger,46.12,2,Paid,,,,,,46.12,Nav sūdzību
100680,2023-12-05,C0001,Electronics,Laptop X,1719,1,Paid,,,,,,1719.0,Nav sūdzību
100830,2023-12-08,C0016, Accessories ,Laptop Sleeve,39,1,Paid,,,,,,39.0,Nav sūdzību
100154,21/11/2023,C0014,Accessories,Accessory Bundle,46.00,1,Paid,,,,,,46.0,Nav sūdzību
100123,2023-11-20,C0314, Accessories,Laptop Sleeve,"33,17 EUR",1,Paid,,,,,,3317.0,Nav sūdzību
100698,2023-12-06,C0001,Electronics,TV Pro,1205,1,Paid,,,,,,1205.0,Nav sūdzību
100121,19/11/2023,C0113,Smart Home,NordPlug,"23,36 EUR",2,Paid,,,,,,2336.0,Nav sūdzību
100904,10/12/2023,C0149,Electronics ,TV Pro,1184.42,1,Paid,,,,,,1184.42,Nav sūdzību
100464,2023-11-30,C0001,Accessories,Laptop Sleeve,20,2,Paid,,,,,,20.0,Nav sūdzību
101121,14/12/2023,C0067,Electronics,TV Pro,"928,65 EUR",1,Paid,,,,,,92865.0,Nav sūdzību
100628,2023-12-04,C0187, Accessories ,Wireless Mouse,"19,96 EUR",1,Paid,,,,,,1996.0,Nav sūdzību
101075,2023-12-13,C0002,Smart Home,NordCam Mini,"62,13 EUR",1,Paid,,,,,,6213.0,Nav sūdzību
100985,2023-12-11,C0086,Electronics,Tablet A,"783,57 EUR",1,Paid,,,,,,78357.0,Nav sūdzību
100520,2023-12-02,C0021,Accessories,USB-C Cable,10.00,1,Paid,,,,,,10.0,Nav sūdzību
100951,11/12/2023,C0054, Accessories,Accessory Bundle,"96,87 EUR",2,Paid,,,,,,9687.0,Nav sūdzību
100966,2023-12-11,C0035, Accessories,Phone Case,"16,30 EUR",1,Paid,,,,,,1630.0,Nav sūdzību
101177,2023-11-28,C0037,Electronics,Tablet A,"556,99 EUR",1,Paid,,,,,,55699.0,Nav sūdzību
100587,2023-12-03,C0001,Accessories,Screen Protector,$10.14,2,Paid,,,,,,10.14,Nav sūdzību
101046,13/12/2023,C0273, Accessories ,Charger,"34,08 EUR",1,Paid,,,,,,3408.0,Nav sūdzību
100787,2023-12-07,C0003,Electronics,NoiseCancel Headphones,"273,02 EUR",1,Pending,,,,,,27302.0,Nav sūdzību
100523,2023-12-02,C0025, Electronics ,Smartphone Z,940.92,1,Paid,,,,,,940.92,Nav sūdzību
100358,2023-11-28,C0001, Accessories,Wireless Mouse,56.52,1,Paid,,,,,,56.52,Nav sūdzību
100949,11/12/2023,C0046, Smart Home ,NordLock Pro,204.69,1,Paid,,,,,,204.69,Nav sūdzību
101041,13/12/2023,C0002, Smart Home ,NordLock Pro,219.45,1,Paid,,,,,,219.45,Nav sūdzību
100151,2023-11-21,C0002,Electronics ,Smartphone Z,"752,21 EUR",1,Paid,,,,,,75221.0,Nav sūdzību
100529,2023-12-02,C0017,Electronics,Tablet A,326,1,Paid,,,,,,326.0,Nav sūdzību
100181,2023-11-22,C0001,Electronics ,NoiseCancel Headphones,185.90,1,Pending,,,,,,185.9,Nav sūdzību
100292,2023-11-25,C0082,Electronics,NoiseCancel Headphones,"258,19 EUR",2,Paid,,,,,,25819.0,Nav sūdzību
100650,2023-12-05,C0054,Smart Home,NordLock Pro,213.11,1,Paid,,,,,,213.11,Nav sūdzību
100867,2023-12-09,C0029, Smart Home ,NordLock Pro,"209,05 EUR",1,Paid,,,,,,20905.0,Nav sūdzību
100175,2023-11-22,C0002, Accessories ,Laptop Sleeve,"27,74 EUR",1,Paid,,,,,,2774.0,Nav sūdzību
100743,2023-12-07,C0097,Accessories,Laptop Sleeve,20.81,1,Paid,,,,,,20.81,Nav sūdzību
100258,2023-11-24,C0099,Smart Home,NordLock Pro,"214,74 EUR",1,Paid,,,,,,21474.0,Nav sūdzību
100692,2023-12-06,C0206, Electronics ,Laptop X,"1 379,55 EUR",1,Paid,,,,,,137955.0,Nav sūdzību
100862,2023-12-09,C0003,Accessories,USB-C Cable,"17,87 EUR",1,Paid,,,,,,1787.0,Nav sūdzību
100022,2023-11-16,C0003,Electronics ,NoiseCancel Headphones,"176,57 EUR",1,Paid,,,,,,17657.0,Nav sūdzību
101013,2023-12-12,C0001, Accessories ,USB-C Cable,13,3,Paid,,,,,,13.0,Nav sūdzību
101149,06/12/2023,C0009,Smart Home,NordTherm,106.57,1,Failed,,,,,,106.57,Nav sūdzību
100783,2023-12-07,C0211,Smart Home,NordLock Pro,"183,60 EUR",1,Pending,,,,,,18360.0,Nav sūdzību
100482,30/11/2023,C0007,Electronics,NoiseCancel Headphones,"176,13 EUR",1,Paid,,,,,,17613.0,Nav sūdzību
100475,2023-11-30,C0222,Electronics,NoiseCancel Headphones,"254,73 EUR",1,Paid,,,,,,25473.0,Nav sūdzību
100804,2023-12-08,C0006, Accessories ,Laptop Sleeve,"29,83 EUR",3,Paid,,,,,,2983.0,Nav sūdzību
100119,2023-11-19,C0001,Accessories,Accessory Bundle,27,2,Paid,,,,,,27.0,Nav sūdzību
100179,2023-11-22,C0004,Electronics,Laptop X,1755.32,2,Paid,,,,,,1755.32,Nav sūdzību
101159,2023-12-12,C0003,Electronics,NoiseCancel Headphones,"308,13 EUR",1,Paid,,,,,,30813.0,Nav sūdzību
100338,27/11/2023,C0003,Electronics,NoiseCancel Headphones,"321,06 EUR",1,Paid,,,,,,32106.0,Nav sūdzību
101019,12/12/2023,C0002, Accessories,Accessory Bundle,75,2,Paid,,,,,,75.0,Nav sūdzību
100298,2023-11-26,C0006,Electronics ,NoiseCancel Headphones,236.41,1,Paid,,,,,,236.41,Nav sūdzību
101200,2023-12-11,C0024,Smart Home,NordLock Pro,206,1,Paid,,,,,,206.0,Nav sūdzību
101118,2023-12-14,C0001,Accessories,Accessory Bundle,"78,76 EUR",2,Paid,,,,,,7876.0,Nav sūdzību
100110,2023-11-19,C0001,Electronics,Smartphone Z,"1007,22 EUR",1,Paid,,,,,,100722.0,Nav sūdzību
100414,2023-11-29,C0001,Accessories,Screen Protector,8.16,3,Paid,,,,,,8.16,Nav sūdzību
101111,2023-12-14,C0002, Smart Home ,NordLock Pro,227,1,Paid,,,,,,227.0,Nav sūdzību
100543,02/12/2023,C0270,Smart Home,NordLock Pro,"190,15 EUR",1,Paid,,,,,,19015.0,Nav sūdzību
100888,2023-12-09,C0001,Electronics ,Smartphone Z,"897,04 EUR",1,Paid,,,,,,89704.0,Nav sūdzību
100306,2023-11-26,C0012,Smart Home,NordCam Mini,75,2,Paid,,,,,,75.0,Nav sūdzību
100968,2023-12-11,C0106,Electronics,Laptop X,1406.83,1,Paid,,,,,,1406.83,Nav sūdzību
100921,10/12/2023,C0002,Smart Home,NordPlug,16.05,1,Paid,,,,,,16.05,Nav sūdzību
100021,2023-11-15,C0006,Smart Home,NordTherm,138.07,1,Paid,,,,,,138.07,Nav sūdzību
100981,11/12/2023,C0014,Electronics,Tablet A,543.89,1,Paid,,,,,,543.89,Nav sūdzību
100671,2023-12-05,C0010,Smart Home,NordLock Pro,$228.29,1,Paid,,,,,,228.29,Nav sūdzību
101130,14/12/2023,C0002, Accessories,Laptop Sleeve,19,1,Paid,,,,,,19.0,Nav sūdzību
100102,2023-11-19,C0010, Accessories ,Laptop Sleeve,"24,31 EUR",1,Paid,,,,,,2431.0,Nav sūdzību
100140,2023-11-21,C0199,Smart Home,NordLock Pro,"222,11 EUR",1,Paid,,,,,,22211.0,Nav sūdzību
100224,2023-11-24,C0001,Electronics,TV Pro,"1 442,67 EUR",1,Paid,,,,,,144267.0,Nav sūdzību
100922,10/12/2023,C0053,Accessories,Charger,35.94,3,Paid,,,,,,35.94,Nav sūdzību
100553,2023-12-02,C0019, Smart Home ,NordLock Pro,188.09,1,Paid,,,,,,188.09,Nav sūdzību
100394,28/11/2023,C0016,Electronics,TV Pro,"1256,68 EUR",1,Paid,,,,,,125668.0,Nav sūdzību
100461,2023-11-30,C0076, Electronics ,Smartphone Z,989.24,2,Paid,,,,,,989.24,Nav sūdzību
100856,2023-12-09,C0001,Accessories,Accessory Bundle,40.96,1,Paid,,,,,,40.96,Nav sūdzību
100720,2023-12-06,C0002, Smart Home ,NordLock Pro,208,1,Failed,,,,,,208.0,Nav sūdzību
100206,2023-11-23,C0002, Electronics ,Laptop X,1577,1,Paid,,,,,,1577.0,Nav sūdzību
100912,10/12/2023,C0001,Electronics,Tablet A,342.14,1,Paid,,,,,,342.14,Nav sūdzību
100589,03/12/2023,C0320,Accessories,USB-C Cable,"12,34 EUR",1,Paid,,,,,,1234.0,Nav sūdzību
100038,2023-11-16,C0002, Accessories,Phone Case,$12.88,2,Paid,,,,,,12.88,Nav sūdzību
101017,12/12/2023,C0002, Accessories,Laptop Sleeve,$21.14,1,Failed,,,,,,21.14,Nav sūdzību
100361,28/11/2023,C0004, Smart Home ,NordLock Pro,"246,71 EUR",1,Paid,,,,,,24671.0,Nav sūdzību
101069,2023-12-13,C0004,Accessories,Accessory Bundle,"82,41 EUR",1,Paid,,,,,,8241.0,Nav sūdzību
100574,2023-12-03,C0071,Electronics ,Smartphone Z,819.94,1,Paid,,,,,,819.94,Nav sūdzību
101089,2023-12-14,C0107, Electronics ,TV Pro,"1 209,60 EUR",1,Paid,,,,,,120960.0,Nav sūdzību
100596,2023-12-04,C0158, Accessories,Charger,19.56,1,Paid,,,,,,19.56,Nav sūdzību
100125,20/11/2023,C0001, Accessories ,Accessory Bundle,"52,50 EUR",2,Paid,,,,,,5250.0,Nav sūdzību
100624,2023-12-04,C0001,Smart Home,NordCam Mini,91,1,Paid,,,,,,91.0,Nav sūdzību
100396,29/11/2023,C0296,Accessories,Accessory Bundle,"52,01 EUR",2,Paid,,,,,,5201.0,Nav sūdzību
100897,10/12/2023,C0110,Smart Home,NordLock Pro,$245.24,1,Paid,,,,,,245.24,Nav sūdzību
100185,22/11/2023,C0001, Smart Home ,NordTherm,127.55,1,Paid,,,,,,127.55,Nav sūdzību
100056,17/11/2023,C0014,Accessories,Charger,"15,88 EUR",3,Paid,,,,,,1588.0,Nav sūdzību
100882,2023-12-09,C0003,Electronics,TV Pro,$1195.36,1,Paid,,,,,,1195.36,Nav sūdzību
101027,2023-12-12,C0001,Smart Home,NordLock Pro,244,1,Paid,,,,,,244.0,Nav sūdzību
101112,14/12/2023,C0001, Accessories,Laptop Sleeve,23.93,1,Paid,,,,,,23.93,Nav sūdzību
100166,2023-11-22,C0203, Accessories,USB-C Cable,16.30,3,Paid,,,,,,16.3,Nav sūdzību
101014,12/12/2023,C0291,Smart Home,NordLock Pro,200,2,Paid,,,,,,200.0,Nav sūdzību
100116,2023-11-19,C0009,Electronics ,Smartphone Z,"1065,43 EUR",1,Paid,,,,,,106543.0,Nav sūdzību
100311,2023-11-26,C0191,Electronics,NoiseCancel Headphones,318,1,Paid,,,,,,318.0,Nav sūdzību
100909,2023-12-10,C0080, Electronics ,TV Pro,"1355,85 EUR",1,Paid,,,,,,135585.0,Nav sūdzību
100476,2023-11-30,C0016,Smart Home,NordLock Pro,"223,28 EUR",1,Paid,,,,,,22328.0,Nav sūdzību
100421,2023-11-29,C0003, Accessories,Screen Protector,"14,39 EUR",1,Paid,,,,,,1439.0,Nav sūdzību
100199,23/11/2023,C0003,Electronics ,NoiseCancel Headphones,234,1,Paid,,,,,,234.0,Nav sūdzību
100555,2023-12-02,C0038,Electronics ,NoiseCancel Headphones,"246,91 EUR",1,Paid,,,,,,24691.0,Nav sūdzību
101174,2023-11-29,C0008,Accessories,Screen Protector,8.41,3,Paid,,,,,,8.41,Nav sūdzību
100219,2023-11-23,C0249,Electronics,Smartphone Z,903,1,Paid,,,,,,903.0,Nav sūdzību
100212,2023-11-23,C0014, Accessories,Screen Protector,6.11,2,Paid,,,,,,6.11,Nav sūdzību
100635,04/12/2023,C0003, Electronics ,Laptop X,$1648.66,1,Paid,,,,,,1648.66,Nav sūdzību
100840,2023-12-08,C0004, Accessories ,Wireless Mouse,18.18,1,Paid,,,,,,18.18,Nav sūdzību
100727,2023-12-06,C0050,Electronics,Laptop X,1588.34,1,Paid,,,,,,1588.34,Nav sūdzību
100055,2023-11-17,C0002,Accessories,Accessory Bundle,"94,78 EUR",1,Pending,,,,,,9478.0,Nav sūdzību
100532,02/12/2023,C0078,Smart Home,NordLock Pro,185.66,2,Failed,,,,,,185.66,Nav sūdzību
100815,2023-12-08,C0282,Smart Home,NordLock Pro,210.20,1,Paid,,,,,,210.2,Nav sūdzību
100649,2023-12-05,C0300, Accessories ,Phone Case,16.63,1,Paid,,,,,,16.63,Nav sūdzību
100908,2023-12-10,C0021, Accessories,Phone Case,17.63,1,Paid,,,,,,17.63,Nav sūdzību
100571,2023-12-03,C0023,Electronics,Tablet A,$370.25,2,Paid,,,,,,370.25,Nav sūdzību
100927,2023-12-10,C0062, Accessories ,Wireless Mouse,32.09,1,Paid,,,,,,32.09,Nav sūdzību
100330,2023-11-27,C0006,Smart Home,NordLock Pro,$180.97,1,Paid,,,,,,180.97,Nav sūdzību
100493,2023-12-01,C0260,Accessories,Charger,"36,46 EUR",2,Paid,,,,,,3646.0,Nav sūdzību
100691,06/12/2023,C0003,Electronics ,Smartphone Z,901.62,1,Paid,,,,,,901.62,Nav sūdzību
100751,07/12/2023,C0001,Accessories,Phone Case,"13,03 EUR",1,Paid,,,,,,1303.0,Nav sūdzību
100832,08/12/2023,C0051,Accessories,Accessory Bundle,40.78,1,Paid,,,,,,40.78,Nav sūdzību
100148,2023-11-21,C0001,Electronics,Smartphone Z,935.86,1,Pending,,,,,,935.86,Nav sūdzību
100255,2023-11-24,C0034,Electronics ,NoiseCancel Headphones,"264,94 EUR",1,Paid,,,,,,26494.0,Nav sūdzību
100829,2023-12-08,C0013,Smart Home,NordLock Pro,"209,14 EUR",1,Paid,,,,,,20914.0,Nav sūdzību
100566,2023-12-03,C0064,Electronics,Laptop X,1695.77,1,Paid,,,,,,1695.77,Nav sūdzību
100393,2023-11-28,C0238,Electronics ,TV Pro,"1338,77 EUR",1,Paid,,,,,,133877.0,Nav sūdzību
100836,2023-12-08,C0181,Smart Home,NordCam Mini,"53,95 EUR",1,Paid,,,,,,5395.0,Nav sūdzību
101051,2023-12-13,C0002,Electronics,Laptop X,$1696.76,1,Paid,,,,,,1696.76,Nav sūdzību
100231,24/11/2023,C0001, Electronics ,NoiseCancel Headphones,"182,17 EUR",2,Paid,,,,,,18217.0,Nav sūdzību
100147,2023-11-21,C0006,Electronics,TV Pro,1399.86,1,Paid,,,,,,1399.86,Nav sūdzību
101153,2023-11-30,C0004,Electronics,NoiseCancel Headphones,"316,19 EUR",1,Paid,,,,,,31619.0,Nav sūdzību
100168,2023-11-22,C0021, Accessories,USB-C Cable,"7,78 EUR",1,Paid,,,,,,778.0,Nav sūdzību
101185,2023-11-25,C0033, Electronics ,Smartphone Z,948.32,1,Paid,,,,,,948.32,Nav sūdzību
100902,2023-12-10,C0004,Electronics,Smartphone Z,$1084.69,1,Paid,,,,,,1084.69,Nav sūdzību
100599,2023-12-04,C0001,Electronics,NoiseCancel Headphones,$308.58,1,Paid,,,,,,308.58,Nav sūdzību
101055,2023-12-13,C0002,Smart Home,NordLock Pro,"246,13 EUR",1,Paid,,,,,,24613.0,Nav sūdzību
101011,12/12/2023,C0002,Electronics ,TV Pro,$1098.61,1,Paid,,,,,,1098.61,Nav sūdzību
100557,2023-12-03,C0003,Electronics,NoiseCancel Headphones,186.46,1,Paid,,,,,,186.46,Nav sūdzību
100687,05/12/2023,C0006, Accessories ,Laptop Sleeve,"33,29 EUR",2,Paid,,,,,,3329.0,Nav sūdzību
100302,26/11/2023,C0057,Smart Home,NordCam Mini,$96.99,1,Failed,,,,,,96.99,Nav sūdzību
100400,29/11/2023,C0003, Accessories,Laptop Sleeve,36.68,2,Paid,,,,,,36.68,Nav sūdzību
100664,05/12/2023,C0012, Accessories ,Charger,$47.42,1,Paid,,,,,,47.42,Nav sūdzību
100817,08/12/2023,C0002,Accessories,Phone Case,16.73,2,Paid,,,,,,16.73,Nav sūdzību
100652,2023-12-05,C0011,Electronics,Tablet A,"314,93 EUR",1,Paid,,,,,,31493.0,Nav sūdzību
100163,2023-11-22,C0004,Accessories,Screen Protector,10.08,2,Paid,,,,,,10.08,Nav sūdzību
100469,2023-11-30,C0001, Electronics ,NoiseCancel Headphones,260.09,1,Paid,,,,,,260.09,Nav sūdzību
100762,2023-12-07,C0009,Electronics,NoiseCancel Headphones,"225,04 EUR",1,Paid,,,,,,22504.0,Nav sūdzību
100598,2023-12-04,C0070, Accessories,Wireless Mouse,"22,02 EUR",1,Paid,,,,,,2202.0,Nav sūdzību
101044,13/12/2023,C0001,Smart Home,NordLock Pro,"185,80 EUR",1,Paid,,,,,,18580.0,Nav sūdzību
100348,27/11/2023,C0220, Accessories ,Phone Case,"31,01 EUR",4,Paid,,,,,,3101.0,Nav sūdzību
100572,03/12/2023,C0002,Smart Home,NordLock Pro,"192,26 EUR",1,Paid,,,,,,19226.0,Nav sūdzību
100281,2023-11-25,C0017,Smart Home,NordCam Mini,"91,10 EUR",1,Paid,,,,,,9110.0,Nav sūdzību
